WTEID,MonthID,WhitePlayer,BlackPlayer,WhiteScore,Leaderboard
929,10983,1408,1280,1,0
930,10983,1414,1170,1,0
931,10983,1415,1340,1,0
932,10983,1342,1422,0,0
933,10983,1426,1451,1,0
934,10983,1437,1386,1,0
935,10983,1433,1438,0,0
936,10983,1450,1427,1,0
937,10983,1274,1453,0,0
938,10983,1455,1387,1,0
939,10983,1266,1458,0,0
940,10983,1462,1104,1,0
941,10984,1352,1138,0,0
942,10984,1305,1143,0,0
943,10984,1155,1116,1,1
944,10984,1156,1442,1,0
945,10984,1161,1294,1,0
946,10984,1304,1166,0,0
947,10984,1174,1175,0,0
948,10984,1177,1454,1,0
949,10984,1346,1193,0,1
950,10984,1269,1195,0,0
951,10984,1207,1406,1,0
952,10984,1208,1160,1,0
953,10984,1111,1220,0,0
954,10984,1412,1229,0,0
955,10984,1241,1350,1,0
956,10984,1246,1184,1,0
957,10984,1264,1265,1,0
958,10984,1332,1279,0,0
959,10984,1284,1233,1,0
960,10984,1285,1295,1,0
961,10984,1224,1300,0,0
962,10984,1314,1187,1,0
963,10984,1439,1347,0,0
964,10984,1351,1373,1,0
965,10984,1362,1223,1,0
966,10984,1114,1409,0,0
967,10984,1417,1360,1,0
968,10984,1425,1429,1,0
969,10984,1449,1361,1,0
970,10984,1297,1452,0,0
971,10985,1102,1303,1,0
972,10985,1344,1135,0,0
973,10985,1137,1107,1,0
974,10985,1139,1244,1,0
975,10985,1196,1463,1,0
976,10985,1214,1288,1,0
977,10985,1217,1131,1,0
978,10985,1248,1357,1,0
979,10985,1271,1299,1,0
980,10985,1274,1366,1,0
981,10985,1278,1315,1,0
982,10985,1313,1164,1,0
983,10985,1345,1236,1,0
984,10985,1354,1126,1,0
985,10985,1374,1364,1,1
986,10985,1431,1230,1,0
987,10986,1112,1430,1,0
988,10986,1124,1401,1,0
989,10986,1119,1136,0,0
990,10986,1166,1377,1,2
991,10986,1173,1132,1,0
992,10986,1276,1185,0,0
993,10986,1125,1191,0,0
994,10986,1221,1216,0,0
995,10986,1213,1226,0,0
996,10986,1234,1108,1,0
997,10986,1235,1282,1,0
998,10986,1243,1133,1,0
999,10986,1263,1254,0,0
1000,10986,1298,1440,1,0
1001,10986,1312,1383,1,0
1002,10986,1323,1291,1,0
1003,10986,1335,1265,1,0
1004,10986,1353,1306,1,0
1005,10986,1387,1355,0,0
1006,10986,1386,1259,1,0
1007,10986,1395,1202,1,0
1008,10986,1413,1183,1,0
1009,10986,1419,1322,1,0
1010,10986,1455,1371,1,0
1011,10986,1462,1237,1,0
1012,10987,1143,1461,1,0
1013,10987,1175,1144,0,0
1014,10987,1148,1420,1,0
1015,10987,1160,1161,0,0
1016,10987,1262,1171,0,0
1017,10987,1285,1172,0,0
1018,10987,1200,1284,1,1
1019,10987,1164,1220,0,0
1020,10987,1304,1230,0,0
1021,10987,1233,1351,1,0
1022,10987,1207,1242,0,0
1023,10987,1246,1162,1,0
1024,10987,1268,1300,1,0
1025,10987,1278,1380,1,0
1026,10987,1176,1320,0,0
1027,10987,1326,1219,1,0
1028,10987,1336,1182,1,0
1029,10987,1344,1348,1,0
1030,10987,1345,1117,1,0
1031,10987,1361,1253,1,0
1032,10987,1369,1356,1,0
1033,10987,1385,1192,1,0
1034,10987,1389,1343,1,0
1035,10987,1396,1406,1,0
1036,10987,1403,1201,1,0
1037,10987,1417,1415,1,0
1038,10987,1418,1256,1,0
1039,10987,1140,1428,0,0
1040,10987,1454,1458,0,0
1041,10988,1130,1263,1,0
1042,10988,1154,1151,0,0
1043,10988,1158,1354,1,0
1044,10988,1159,1127,1,0
1045,10988,1170,1168,1,0
1046,10988,1362,1186,0,0
1047,10988,1203,1177,1,0
1048,10988,1227,1416,1,0
1049,10988,1281,1189,1,0
1050,10988,1364,1360,0,0
1051,10988,1442,1225,1,0
1052,10988,1125,1460,0,0
1053,10989,1196,1411,1,0
1054,10989,1221,1312,1,0
1055,10989,1234,1235,0,0
1056,10989,1301,1149,1,0
1057,10990,1102,1115,1,0
1058,10990,1104,1399,1,0
1059,10990,1373,1107,0,0
1060,10990,1112,1276,1,0
1061,10990,1113,1337,1,0
1062,10990,1116,1173,1,0
1063,10990,1425,1119,0,1
1064,10990,1132,1156,1,0
1065,10990,1451,1140,0,0
1066,10990,1143,1343,1,0
1067,10990,1160,1294,1,0
1068,10990,1305,1168,0,0
1069,10990,1172,1310,1,0
1070,10990,1183,1296,1,0
1071,10990,1237,1184,0,0
1072,10990,1187,1241,1,0
1073,10990,1416,1194,0,0
1074,10990,1201,1142,1,0
1075,10990,1205,1202,1,0
1076,10990,1207,1347,1,0
1077,10990,1417,1211,0,0
1078,10990,1231,1213,1,0
1079,10990,1233,1232,1,0
1080,10990,1246,1314,1,0
1081,10990,1180,1247,0,0
1082,10990,1122,1252,0,0
1083,10990,1260,1238,1,0
1084,10990,1261,1358,1,0
1085,10990,1268,1367,1,0
1086,10990,1269,1145,1,0
1087,10990,1271,1298,1,0
1088,10990,1282,1303,1,0
1089,10990,1369,1283,0,0
1090,10990,1291,1313,1,1
1091,10990,1103,1292,0,0
1092,10990,1191,1293,0,0
1093,10990,1295,1315,1,0
1094,10990,1304,1153,1,2
1095,10990,1307,1419,1,0
1096,10990,1319,1258,1,0
1097,10990,1323,1199,1,0
1098,10990,1325,1108,1,0
1099,10990,1326,1287,1,0
1100,10990,1409,1328,0,0
1101,10990,1272,1329,0,0
1102,10990,1331,1308,1,0
1103,10990,1228,1332,0,0
1104,10990,1333,1280,1,0
1105,10990,1338,1382,1,0
1106,10990,1340,1167,1,0
1107,10990,1344,1392,1,0
1108,10990,1348,1175,1,0
1109,10990,1350,1224,1,0
1110,10990,1216,1351,0,0
1111,10990,1352,1182,1,0
1112,10990,1355,1225,1,0
1113,10990,1360,1309,1,0
1114,10990,1365,1450,1,0
1115,10990,1363,1370,0,0
1116,10990,1387,1188,1,0
1117,10990,1166,1388,0,1
1118,10990,1390,1176,1,0
1119,10990,1395,1270,1,0
1120,10990,1400,1402,1,0
1121,10990,1401,1464,1,0
1122,10990,1405,1117,1,0
1123,10990,1410,1249,1,0
1124,10990,1190,1422,0,0
1125,10990,1377,1424,0,0
1126,10990,1414,1426,0,0
1127,10990,1430,1429,0,0
1128,10990,1433,1320,1,2
1129,10990,1434,1123,1,0
1130,10990,1435,1345,1,0
1131,10990,1440,1265,1,0
1132,10990,1442,1106,1,0
1133,10990,1279,1443,0,0
1134,10990,1453,1179,1,0
1135,10990,1178,1455,0,0
1136,10990,1458,1311,1,0
1137,10990,1281,1462,0,0
1138,10991,1129,1381,1,0
1139,10991,1130,1127,1,0
1140,10991,1131,1346,1,0
1141,10991,1155,1120,1,0
1142,10991,1354,1157,0,0
1143,10991,1158,1144,1,0
1144,10991,1163,1164,1,0
1145,10991,1196,1239,1,0
1146,10991,1195,1198,0,0
1147,10991,1177,1229,0,0
1148,10991,1235,1380,1,0
1149,10991,1240,1171,1,0
1150,10991,1243,1366,1,0
1151,10991,1114,1245,0,1
1152,10991,1254,1312,1,0
1153,10991,1257,1423,1,0
1154,10991,1277,1324,1,0
1155,10991,1306,1159,1,0
1156,10991,1321,1290,1,0
1157,10991,1330,1299,1,0
1158,10991,1336,1203,1,0
1159,10991,1170,1339,0,0
1160,10991,1356,1152,1,0
1161,10991,1371,1389,1,0
1162,10991,1372,1317,1,0
1163,10991,1385,1200,1,0
1164,10991,1393,1256,1,0
1165,10991,1397,1139,1,0
1166,10991,1403,1341,1,0
1167,10991,1412,1421,1,0
1168,10991,1420,1255,1,0
1169,10991,1436,1447,1,0
1170,10991,1437,1396,1,0
1171,10991,1439,1105,1,0
1172,10991,1334,1444,0,0
1173,10991,1448,1359,1,0
1174,10991,1449,1186,1,0
1175,10991,1454,1285,1,0
1176,10991,1301,1459,0,0
1177,10991,1460,1275,1,0
1178,10991,1461,1286,1,0
1179,10992,1122,1407,1,0
1180,10992,1362,1142,0,0
1181,10992,1179,1238,1,0
1182,10992,1181,1189,1,0
1183,10992,1378,1204,0,0
1184,10992,1210,1111,1,0
1185,10992,1211,1411,1,0
1186,10992,1213,1126,1,0
1187,10992,1224,1237,1,0
1188,10992,1272,1300,1,0
1189,10992,1331,1283,1,0
1190,10992,1333,1212,1,0
1191,10992,1337,1375,1,0
1192,10992,1316,1399,0,0
1193,10992,1227,1404,0,1
1194,10992,1394,1427,0,0
1195,10993,1247,1110,0,1
1196,10993,1112,1324,1,0
1197,10993,1138,1180,1,0
1198,10993,1150,1158,1,1
1199,10993,1151,1297,1,0
1200,10993,1273,1171,0,0
1201,10993,1184,1190,0,0
1202,10993,1194,1391,1,0
1203,10993,1222,1223,1,0
1204,10993,1240,1421,1,0
1205,10993,1266,1113,1,0
1206,10993,1288,1414,1,0
1207,10993,1295,1103,1,0
1208,10993,1296,1290,1,0
1209,10993,1422,1314,0,0
1210,10993,1388,1319,0,0
1211,10993,1328,1331,1,0
1212,10993,1329,1292,1,0
1213,10993,1356,1398,1,0
1214,10993,1358,1186,1,0
1215,10993,1342,1359,0,0
1216,10993,1400,1252,1,0
1217,10993,1408,1366,1,0
1218,10993,1431,1368,1,0
1219,10993,1433,1125,1,0
1220,10993,1435,1441,1,0
1221,10993,1455,1104,1,0
1222,10994,1222,1115,0,1
1223,10994,1280,1117,0,0
1224,10994,1120,1457,1,0
1225,10994,1124,1308,1,0
1226,10994,1321,1141,0,0
1227,10994,1144,1188,1,0
1228,10994,1153,1361,1,1
1229,10994,1383,1175,0,0
1230,10994,1176,1394,1,0
1231,10994,1199,1316,1,0
1232,10994,1228,1214,1,0
1233,10994,1229,1404,1,0
1234,10994,1213,1230,0,0
1235,10994,1239,1205,1,0
1236,10994,1123,1241,0,0
1237,10994,1464,1244,0,0
1238,10994,1260,1101,1,0
1239,10994,1272,1367,1,0
1240,10994,1275,1255,1,0
1241,10994,1277,1185,1,0
1242,10994,1293,1108,1,0
1243,10994,1301,1397,1,0
1244,10994,1303,1294,1,0
1245,10994,1307,1146,1,0
1246,10994,1326,1299,1,0
1247,10994,1330,1209,1,1
1248,10994,1332,1169,1,0
1249,10994,1337,1224,1,0
1250,10994,1338,1264,1,0
1251,10994,1372,1402,1,0
1252,10994,1374,1227,1,0
1253,10994,1182,1384,0,0
1254,10994,1387,1410,1,0
1255,10994,1390,1258,1,0
1256,10994,1403,1354,1,0
1257,10994,1405,1352,1,0
1258,10994,1409,1283,1,0
1259,10994,1416,1178,1,0
1260,10994,1423,1251,1,1
1261,10994,1424,1339,1,1
1262,10994,1443,1152,1,0
1263,10994,1449,1212,1,0
1264,10994,1453,1287,1,0
1265,10994,1459,1149,1,0
1266,10995,1145,1392,1,1
1267,10995,1150,1111,1,0
1268,10995,1191,1325,1,1
1269,10995,1391,1204,0,0
1270,10995,1238,1379,1,0
1271,10995,1256,1311,1,0
1272,10995,1412,1261,0,0
1273,10995,1279,1157,1,0
1274,10995,1333,1177,1,0
1275,10995,1334,1305,1,0
1276,10995,1346,1250,1,0
1277,10995,1350,1375,1,0
1278,10995,1351,1288,1,0
1279,10995,1362,1340,1,0
1280,10995,1378,1371,0,0
1281,10995,1377,1286,1,0
1282,10995,1174,1396,0,0
1283,10995,1429,1167,1,0
1284,10995,1438,1156,1,0
1285,10995,1441,1460,0,0
1286,10995,1436,1463,0,0
1287,10996,1431,1112,0,0
1288,10996,1138,1310,1,0
1289,10996,1143,1186,1,0
1290,10996,1176,1161,0,0
1291,10996,1166,1410,1,0
1292,10996,1171,1296,1,1
1293,10996,1274,1184,0,0
1294,10996,1195,1202,1,0
1295,10996,1214,1398,1,0
1296,10996,1245,1299,1,0
1297,10996,1260,1381,1,0
1298,10996,1266,1105,1,0
1299,10996,1273,1126,1,0
1300,10996,1278,1370,1,0
1301,10996,1292,1151,1,0
1302,10996,1287,1297,0,0
1303,10996,1356,1309,0,0
1304,10996,1313,1319,1,0
1305,10996,1197,1316,0,0
1306,10996,1330,1271,1,0
1307,10996,1343,1252,1,0
1308,10996,1347,1373,1,0
1309,10996,1368,1457,1,0
1310,10996,1376,1155,1,0
1311,10996,1385,1388,1,0
1312,10996,1397,1399,1,0
1313,10996,1403,1115,1,0
1314,10996,1408,1238,1,0
1315,10996,1429,1226,1,0
1316,10997,1463,1107,0,0
1317,10997,1110,1291,1,0
1318,10997,1116,1369,1,0
1319,10997,1117,1267,1,0
1320,10997,1120,1462,1,2
1321,10997,1193,1125,0,0
1322,10997,1129,1101,1,0
1323,10997,1140,1390,1,0
1324,10997,1162,1220,1,0
1325,10997,1158,1172,0,0
1326,10997,1173,1131,1,0
1327,10997,1182,1262,1,0
1328,10997,1232,1183,0,0
1329,10997,1283,1185,0,0
1330,10997,1188,1454,1,0
1331,10997,1422,1189,0,0
1332,10997,1192,1174,1,0
1333,10997,1206,1233,1,0
1334,10997,1207,1150,1,0
1335,10997,1210,1435,1,0
1336,10997,1241,1219,0,0
1337,10997,1282,1230,0,3
1338,10997,1179,1235,0,0
1339,10997,1237,1375,1,1
1340,10997,1242,1248,1,0
1341,10997,1243,1401,1,0
1342,10997,1406,1247,0,0
1343,10997,1113,1250,0,3
1344,10997,1443,1257,0,0
1345,10997,1264,1288,1,0
1346,10997,1272,1331,1,0
1347,10997,1447,1284,0,0
1348,10997,1293,1229,1,0
1349,10997,1294,1240,1,0
1350,10997,1308,1307,0,0
1351,10997,1148,1312,0,0
1352,10997,1365,1318,0,0
1353,10997,1320,1234,1,0
1354,10997,1321,1444,1,0
1355,10997,1322,1418,1,0
1356,10997,1332,1175,1,0
1357,10997,1334,1201,1,0
1358,10997,1338,1324,1,1
1359,10997,1339,1286,1,0
1360,10997,1344,1269,1,0
1361,10997,1348,1178,1,0
1362,10997,1222,1354,0,0
1363,10997,1429,1355,0,1
1364,10997,1357,1306,1,0
1365,10997,1358,1341,1,0
1366,10997,1361,1123,1,0
1367,10997,1276,1374,0,0
1368,10997,1127,1382,0,0
1369,10997,1383,1194,1,0
1370,10997,1353,1384,0,0
1371,10997,1265,1386,0,0
1372,10997,1169,1394,0,0
1373,10997,1395,1427,1,0
1374,10997,1400,1253,1,0
1375,10997,1404,1342,1,0
1376,10997,1270,1405,0,0
1377,10997,1277,1411,0,1
1378,10997,1102,1413,0,0
1379,10997,1415,1223,1,0
1380,10997,1244,1420,0,0
1381,10997,1423,1187,1,0
1382,10997,1153,1433,0,0
1383,10997,1236,1434,0,0
1384,10997,1437,1393,1,1
1385,10997,1439,1154,1,0
1386,10997,1451,1430,1,0
1387,10997,1461,1380,1,0
1388,10998,1104,1111,1,0
1389,10998,1119,1263,1,1
1390,10998,1176,1136,0,0
1391,10998,1145,1221,1,0
1392,10998,1156,1362,1,1
1393,10998,1146,1157,0,0
1394,10998,1191,1106,1,0
1395,10998,1208,1371,1,0
1396,10998,1209,1379,1,0
1397,10998,1214,1319,1,0
1398,10998,1216,1198,1,0
1399,10998,1252,1122,1,0
1400,10998,1329,1268,0,0
1401,10998,1292,1398,1,0
1402,10998,1303,1410,1,0
1403,10998,1317,1166,1,0
1404,10998,1346,1333,1,0
1405,10998,1347,1165,1,0
1406,10998,1359,1419,1,0
1407,10998,1370,1170,1,0
1408,10998,1285,1377,0,0
1409,10998,1387,1436,1,0
1410,10998,1392,1259,1,0
1411,10998,1311,1407,0,0
1412,10998,1130,1425,0,0
1413,10998,1431,1108,1,0
1414,10998,1438,1217,1,0
1415,10998,1421,1441,0,0
1416,10998,1450,1363,1,0
1417,10999,1102,1240,1,1
1418,10999,1107,1193,1,0
1419,10999,1116,1454,1,0
1420,10999,1124,1380,1,0
1421,10999,1148,1135,0,0
1422,10999,1139,1404,1,0
1423,10999,1270,1141,0,0
1424,10999,1151,1412,1,0
1425,10999,1155,1324,1,0
1426,10999,1161,1149,1,0
1427,10999,1168,1394,1,0
1428,10999,1187,1197,1,0
1429,10999,1188,1152,1,0
1430,10999,1244,1189,0,0
1431,10999,1194,1184,1,0
1432,10999,1199,1391,1,0
1433,10999,1345,1205,0,0
1434,10999,1218,1304,1,0
1435,10999,1229,1236,1,0
1436,10999,1231,1309,1,0
1437,10999,1234,1316,1,0
1438,10999,1249,1349,1,1
1439,10999,1306,1254,0,1
1440,10999,1261,1158,1,0
1441,10999,1266,1315,1,0
1442,10999,1382,1271,0,0
1443,10999,1276,1164,1,0
1444,10999,1277,1154,1,0
1445,10999,1278,1202,1,0
1446,10999,1283,1331,1,0
1447,10999,1291,1127,1,0
1448,10999,1356,1293,0,0
1449,10999,1297,1225,1,0
1450,10999,1298,1406,1,0
1451,10999,1238,1300,0,1
1452,10999,1305,1267,1,0
1453,10999,1241,1313,0,1
1454,10999,1321,1227,1,0
1455,10999,1323,1296,1,0
1456,10999,1326,1275,1,0
1457,10999,1328,1451,1,0
1458,10999,1330,1456,1,0
1459,10999,1332,1364,1,1
1460,10999,1336,1171,1,0
1461,10999,1343,1251,1,0
1462,10999,1352,1174,1,0
1463,10999,1361,1415,1,0
1464,10999,1385,1253,1,0
1465,10999,1388,1318,1,1
1466,10999,1393,1159,1,0
1467,10999,1395,1212,1,0
1468,10999,1397,1273,1,0
1469,10999,1282,1399,0,0
1470,10999,1409,1230,1,0
1471,10999,1294,1413,0,0
1472,10999,1416,1368,1,0
1473,10999,1433,1190,1,0
1474,10999,1435,1335,1,0
1475,10999,1439,1440,1,0
1476,10999,1444,1105,1,0
1477,10999,1448,1137,1,0
1478,10999,1449,1408,1,0
1479,10999,1452,1459,1,0
1480,10999,1143,1458,0,0
1481,11000,1113,1178,1,0
1482,11000,1310,1117,0,0
1483,11000,1120,1411,1,0
1484,11000,1140,1269,1,1
1485,11000,1365,1142,0,0
1486,11000,1144,1423,1,0
1487,11000,1153,1447,1,0
1488,11000,1373,1165,0,0
1489,11000,1173,1210,1,0
1490,11000,1156,1183,0,0
1491,11000,1185,1164,1,0
1492,11000,1460,1206,0,0
1493,11000,1213,1307,1,0
1494,11000,1375,1224,0,0
1495,11000,1233,1195,1,0
1496,11000,1220,1247,0,0
1497,11000,1257,1169,1,0
1498,11000,1272,1442,1,0
1499,11000,1280,1239,1,0
1500,11000,1301,1256,1,0
1501,11000,1338,1221,1,0
1502,11000,1317,1341,0,0
1503,11000,1350,1237,1,0
1504,11000,1353,1357,1,0
1505,11000,1378,1368,1,0
1506,11000,1284,1383,0,0
1507,11000,1389,1192,1,0
1508,11000,1400,1390,0,1
1509,11000,1392,1110,1,0
1510,11000,1424,1112,1,0
1511,11000,1428,1355,1,0
1512,11000,1430,1226,1,0
1513,11000,1437,1312,1,0
1514,11000,1218,1455,0,1
1515,11000,1286,1461,0,0
1516,11002,1218,1160,1,0
1517,11004,1308,1161,0,1
1518,11004,1430,1170,0,0
1519,11004,1208,1273,1,3
1520,11004,1140,1211,0,0
1521,11004,1228,1244,1,0
1522,11004,1337,1237,0,0
1523,11004,1239,1240,1,0
1524,11004,1257,1246,0,0
1525,11004,1268,1324,1,0
1526,11004,1278,1423,1,0
1527,11004,1314,1412,1,0
1528,11004,1321,1297,1,0
1529,11004,1326,1460,1,0
1530,11004,1360,1339,0,0
1531,11004,1334,1362,0,0
1532,11004,1371,1263,1,0
1533,11004,1388,1365,1,0
1534,11004,1397,1398,1,0
1535,11004,1424,1381,1,0
1536,11004,1439,1342,1,0
1537,11004,1453,1209,1,0
1538,11005,1104,1417,1,0
1539,11005,1113,1217,1,0
1540,11005,1116,1322,1,0
1541,11005,1123,1255,1,0
1542,11005,1378,1132,0,0
1543,11005,1133,1227,1,0
1544,11005,1135,1357,1,0
1545,11005,1139,1125,1,0
1546,11005,1162,1159,1,0
1547,11005,1163,1148,1,0
1548,11005,1143,1167,0,0
1549,11005,1187,1422,1,0
1550,11005,1189,1265,1,0
1551,11005,1191,1164,1,0
1552,11005,1200,1224,1,0
1553,11005,1213,1101,1,0
1554,11005,1222,1290,1,0
1555,11005,1180,1233,0,0
1556,11005,1248,1312,1,0
1557,11005,1420,1250,0,0
1558,11005,1266,1288,1,0
1559,11005,1182,1271,0,0
1560,11005,1232,1282,0,2
1561,11005,1320,1355,1,0
1562,11005,1284,1353,0,0
1563,11005,1359,1144,1,0
1564,11005,1373,1137,1,0
1565,11005,1377,1454,1,0
1566,11005,1165,1389,0,1
1567,11005,1449,1392,0,0
1568,11005,1393,1253,1,0
1569,11005,1396,1175,1,0
1570,11005,1243,1411,0,0
1571,11005,1350,1448,0,0
1572,11005,1450,1413,1,0
1573,11005,1458,1138,1,0
1574,11005,1462,1195,1,0
1575,11006,1120,1292,1,0
1576,11006,1130,1262,1,0
1577,11006,1140,1339,1,0
1578,11006,1151,1252,1,0
1579,11006,1152,1303,1,0
1580,11006,1176,1386,1,1
1581,11006,1181,1405,1,0
1582,11006,1406,1192,0,1
1583,11006,1197,1198,0,0
1584,11006,1360,1211,0,0
1585,11006,1218,1380,1,0
1586,11006,1261,1379,1,0
1587,11006,1146,1287,0,0
1588,11006,1296,1214,1,0
1589,11006,1300,1237,1,0
1590,11006,1330,1291,1,0
1591,11006,1332,1414,1,1
1592,11006,1258,1337,0,0
1593,11006,1346,1263,1,0
1594,11006,1447,1351,0,0
1595,11006,1334,1365,0,0
1596,11006,1169,1372,0,0
1597,11006,1388,1362,1,0
1598,11006,1390,1115,1,0
1599,11006,1395,1398,1,0
1600,11006,1399,1316,1,0
1601,11006,1400,1349,1,0
1602,11006,1403,1317,1,0
1603,11006,1433,1156,1,0
1604,11006,1241,1434,0,0
1605,11007,1103,1267,1,0
1606,11007,1375,1117,0,1
1607,11007,1124,1313,1,0
1608,11007,1127,1138,0,0
1609,11007,1236,1142,0,0
1610,11007,1145,1282,1,0
1611,11007,1301,1153,0,0
1612,11007,1154,1126,1,0
1613,11007,1155,1352,1,0
1614,11007,1173,1279,1,0
1615,11007,1174,1382,1,0
1616,11007,1182,1410,1,0
1617,11007,1164,1184,0,0
1618,11007,1239,1194,0,0
1619,11007,1199,1196,1,0
1620,11007,1203,1440,1,0
1621,11007,1209,1419,1,0
1622,11007,1210,1150,1,0
1623,11007,1213,1217,0,0
1624,11007,1218,1341,1,0
1625,11007,1326,1234,0,0
1626,11007,1242,1245,1,0
1627,11007,1247,1335,1,0
1628,11007,1257,1253,1,0
1629,11007,1277,1268,0,2
1630,11007,1269,1233,1,0
1631,11007,1280,1270,0,0
1632,11007,1404,1271,0,0
1633,11007,1274,1158,1,0
1634,11007,1276,1228,1,1
1635,11007,1293,1105,1,0
1636,11007,1308,1411,1,0
1637,11007,1310,1107,1,0
1638,11007,1312,1384,1,0
1639,11007,1314,1456,1,0
1640,11007,1353,1321,0,0
1641,11007,1323,1216,1,0
1642,11007,1325,1423,1,0
1643,11007,1178,1331,0,1
1644,11007,1333,1364,1,0
1645,11007,1338,1195,1,0
1646,11007,1370,1413,1,0
1647,11007,1376,1299,1,0
1648,11007,1383,1162,1,0
1649,11007,1401,1273,1,0
1650,11007,1407,1402,0,0
1651,11007,1415,1288,1,0
1652,11007,1114,1418,0,1
1653,11007,1425,1436,1,0
1654,11007,1426,1204,1,0
1655,11007,1438,1172,1,0
1656,11007,1444,1306,1,0
1657,11007,1452,1439,1,0
1658,11007,1357,1463,0,0
1659,11008,1122,1316,1,0
1660,11008,1221,1131,0,1
1661,11008,1137,1110,1,0
1662,11008,1144,1251,1,0
1663,11008,1219,1157,0,0
1664,11008,1250,1159,0,0
1665,11008,1161,1129,1,0
1666,11008,1136,1171,0,0
1667,11008,1177,1266,1,0
1668,11008,1181,1459,1,0
1669,11008,1200,1354,1,0
1670,11008,1342,1205,0,0
1671,11008,1243,1208,0,0
1672,11008,1148,1220,0,0
1673,11008,1304,1231,0,0
1674,11008,1229,1232,0,0
1675,11008,1235,1290,1,0
1676,11008,1119,1248,0,0
1677,11008,1260,1133,1,0
1678,11008,1272,1222,1,0
1679,11008,1356,1283,0,0
1680,11008,1298,1259,1,0
1681,11008,1307,1201,1,0
1682,11008,1350,1318,0,0
1683,11008,1328,1206,1,0
1684,11008,1344,1166,1,0
1685,11008,1345,1278,1,0
1686,11008,1348,1135,1,0
1687,11008,1361,1102,1,0
1688,11008,1371,1385,1,0
1689,11008,1374,1378,1,0
1690,11008,1393,1165,1,0
1691,11008,1163,1396,0,1
1692,11008,1397,1190,1,0
1693,11008,1398,1244,1,0
1694,11008,1187,1408,0,0
1695,11008,1416,1409,0,0
1696,11008,1347,1421,0,0
1697,11008,1429,1363,1,0
1698,11008,1387,1435,0,0
1699,11008,1437,1139,1,0
1700,11008,1448,1343,1,0
1701,11008,1453,1152,1,0
1702,11008,1179,1455,0,0
1703,11008,1457,1255,1,1
1704,11008,1458,1336,1,0
1705,11008,1461,1424,1,0
1706,11008,1462,1207,1,0
1707,11008,1464,1297,1,0
1708,11009,1125,1369,1,0
1709,11009,1365,1140,0,0
1710,11009,1170,1319,1,0
1711,11009,1183,1399,1,0
1712,11009,1186,1451,1,0
1713,11009,1188,1240,1,0
1714,11009,1191,1320,1,0
1715,11009,1225,1226,1,0
1716,11009,1285,1294,1,0
1717,11009,1286,1315,0,0
1718,11009,1258,1334,0,0
1719,11009,1340,1381,1,0
1720,11009,1362,1360,0,0
1721,11009,1337,1388,0,0
1722,11010,1104,1316,1,0
1723,11010,1143,1449,1,0
1724,11010,1156,1454,1,0
1725,11010,1160,1417,1,0
1726,11010,1169,1288,1,0
1727,11010,1176,1355,1,0
1728,11010,1190,1440,1,0
1729,11010,1227,1464,1,0
1730,11010,1245,1410,1,0
1731,11010,1262,1127,1,0
1732,11010,1280,1199,1,0
1733,11010,1145,1284,0,0
1734,11010,1295,1331,1,0
1735,11010,1296,1415,1,1
1736,11010,1377,1303,0,0
1737,11010,1310,1264,1,0
1738,11010,1420,1312,0,0
1739,11010,1324,1434,1,1
1740,11010,1349,1427,1,0
1741,11010,1265,1351,0,0
1742,11010,1364,1436,1,0
1743,11010,1193,1373,0,0
1744,11010,1346,1389,0,0
1745,11010,1390,1450,1,0
1746,11010,1428,1425,1,0
1747,11010,1317,1431,0,0
1748,11010,1442,1236,1,0
1749,11010,1460,1178,1,0
1750,11011,1103,1164,1,0
1751,11011,1106,1212,1,0
1752,11011,1107,1263,1,0
1753,11011,1110,1221,1,0
1754,11011,1117,1111,0,0
1755,11011,1116,1430,1,0
1756,11011,1259,1119,0,0
1757,11011,1123,1126,1,0
1758,11011,1131,1250,1,0
1759,11011,1132,1152,1,0
1760,11011,1133,1356,1,0
1761,11011,1254,1136,0,0
1762,11011,1138,1165,1,0
1763,11011,1385,1139,0,0
1764,11011,1362,1140,0,0
1765,11011,1151,1202,1,0
1766,11011,1153,1374,1,0
1767,11011,1157,1149,1,0
1768,11011,1159,1137,1,0
1769,11011,1196,1163,0,0
1770,11011,1168,1370,1,0
1771,11011,1170,1381,1,0
1772,11011,1172,1350,1,0
1773,11011,1173,1182,1,0
1774,11011,1177,1462,1,0
1775,11011,1181,1130,1,0
1776,11011,1183,1240,1,1
1777,11011,1184,1354,1,0
1778,11011,1186,1226,1,0
1779,11011,1188,1399,1,0
1780,11011,1180,1189,0,0
1781,11011,1148,1192,0,0
1782,11011,1201,1361,1,0
1783,11011,1386,1203,0,0
1784,11011,1204,1402,1,0
1785,11011,1206,1247,1,0
1786,11011,1207,1166,1,0
1787,11011,1208,1313,1,0
1788,11011,1209,1114,1,0
1789,11011,1339,1211,0,0
1790,11011,1457,1219,0,2
1791,11011,1423,1220,0,0
1792,11011,1225,1451,1,0
1793,11011,1105,1238,0,0
1794,11011,1241,1406,1,0
1795,11011,1249,1311,1,0
1796,11011,1255,1347,1,2
1797,11011,1379,1256,0,0
1798,11011,1261,1366,1,0
1799,11011,1266,1344,1,0
1800,11011,1268,1278,1,0
1801,11011,1422,1273,0,0
1802,11011,1275,1282,1,0
1803,11011,1279,1122,1,0
1804,11011,1281,1252,1,0
